#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MGYG000000076_02953	33035.JPJF01000004_gene1943	2.38e-271	758.0	COG1653@1|root,COG1653@2|Bacteria,1TPWV@1239|Firmicutes,25NJ2@186801|Clostridia,3Y1EP@572511|Blautia	186801|Clostridia	G	Domain of unknown function (DUF3502)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3502,SBP_bac_1,SBP_bac_8
MGYG000000076_03036	500632.CLONEX_00684	1.24e-32	114.0	2DNGP@1|root,32XEG@2|Bacteria,1VE3T@1239|Firmicutes,24QDK@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03110	585394.RHOM_03080	4.4e-212	592.0	COG1638@1|root,COG1638@2|Bacteria,1TSSW@1239|Firmicutes,24DW9@186801|Clostridia	186801|Clostridia	G	TRAP transporter solute receptor, DctP family	-	-	-	-	-	-	-	-	-	-	-	-	DctP,TAT_signal
MGYG000000076_00059	585394.RHOM_06240	3.25e-251	693.0	COG0111@1|root,COG0111@2|Bacteria,1V410@1239|Firmicutes,248H9@186801|Clostridia	186801|Clostridia	EH	D-isomer specific 2-hydroxyacid dehydrogenase	pdxB	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C,ACT
MGYG000000076_01898	585394.RHOM_11385	9.13e-76	231.0	2C2B5@1|root,32RA4@2|Bacteria,1V6P1@1239|Firmicutes,24N51@186801|Clostridia	186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02861	585394.RHOM_08550	2.44e-261	725.0	COG1115@1|root,COG1115@2|Bacteria,1TNZP@1239|Firmicutes,247S6@186801|Clostridia	186801|Clostridia	E	amino acid carrier protein	agcS	-	-	ko:K03310	-	-	-	-	ko00000	2.A.25	-	-	Na_Ala_symp
MGYG000000076_01032	585394.RHOM_08610	1.27e-78	241.0	COG2206@1|root,COG2206@2|Bacteria,1UI74@1239|Firmicutes,25EC7@186801|Clostridia	186801|Clostridia	T	metal-dependent phosphohydrolase, HD sub domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
MGYG000000076_02120	622312.ROSEINA2194_04326	2.01e-200	560.0	COG2812@1|root,COG2812@2|Bacteria,1VCQC@1239|Firmicutes,248U4@186801|Clostridia	186801|Clostridia	L	'dna polymerase iii	holB	-	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNApol3-delta_C
MGYG000000076_03516	1307436.PBF_24708	3.92e-37	127.0	COG3655@1|root,COG3655@2|Bacteria,1VCSZ@1239|Firmicutes,4HM03@91061|Bacilli	91061|Bacilli	K	Cro/C1-type HTH DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_26
MGYG000000076_00591	397291.C804_05705	7.53e-182	510.0	COG4965@1|root,COG4965@2|Bacteria,1TS4U@1239|Firmicutes,248K2@186801|Clostridia	186801|Clostridia	U	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02340	585394.RHOM_06960	2.02e-61	192.0	COG2882@1|root,COG2882@2|Bacteria,1VK96@1239|Firmicutes,24RWK@186801|Clostridia	186801|Clostridia	NOU	flagellar export protein FliJ	fliJ	-	-	ko:K02413	ko02040,map02040	-	-	-	ko00000,ko00001,ko02035	-	-	-	FliJ
MGYG000000076_03358	1280694.AUJQ01000005_gene1236	5.53e-173	488.0	COG0031@1|root,COG0031@2|Bacteria,1TP30@1239|Firmicutes,2497G@186801|Clostridia,3NGQK@46205|Pseudobutyrivibrio	186801|Clostridia	E	Pyridoxal-phosphate dependent enzyme	cysK	-	2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
MGYG000000076_00073	585394.RHOM_04970	3.46e-221	614.0	COG1420@1|root,COG1420@2|Bacteria,1TQP7@1239|Firmicutes,247K2@186801|Clostridia	186801|Clostridia	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	hrcA	-	-	ko:K03705	-	-	-	-	ko00000,ko03000	-	-	-	HTH_11,HTH_DeoR,HrcA,HrcA_DNA-bdg
MGYG000000076_00592	622312.ROSEINA2194_01288	4.76e-172	483.0	COG2064@1|root,COG2064@2|Bacteria,1TUMZ@1239|Firmicutes,2495N@186801|Clostridia	186801|Clostridia	NU	Psort location CytoplasmicMembrane, score	-	-	-	ko:K12511	-	-	-	-	ko00000,ko02044	-	-	-	T2SSF
MGYG000000076_03012	1280698.AUJS01000100_gene153	2.73e-130	372.0	COG2039@1|root,COG2039@2|Bacteria,1TRRX@1239|Firmicutes,248T4@186801|Clostridia,27W6C@189330|Dorea	186801|Clostridia	O	Pyroglutamyl peptidase	pcp	-	3.4.19.3	ko:K01304	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C15
MGYG000000076_00380	585394.RHOM_11270	1.89e-56	202.0	2DM0G@1|root,31677@2|Bacteria,1UIGR@1239|Firmicutes,25EN6@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00687	585394.RHOM_06590	3.03e-46	154.0	COG3543@1|root,COG3543@2|Bacteria	2|Bacteria	K	Protein of unknown function (DUF1284)	-	-	-	ko:K09706	-	-	-	-	ko00000	-	-	-	DUF1284,DUF4298,Dabb
MGYG000000076_00195	622312.ROSEINA2194_03930	0.0	988.0	COG3039@1|root,COG3039@2|Bacteria,1U377@1239|Firmicutes,24ASA@186801|Clostridia	186801|Clostridia	L	Transposase	-	-	-	-	-	-	-	-	-	-	-	-	DUF772
MGYG000000076_01077	585394.RHOM_08265	5.06e-238	668.0	COG0768@1|root,COG0768@2|Bacteria,1TPER@1239|Firmicutes,2486R@186801|Clostridia	186801|Clostridia	M	Penicillin-binding Protein	pbpA2	-	-	ko:K05364	ko00550,map00550	-	R04519	RC00005,RC00049	ko00000,ko00001,ko01011	-	-	-	FTSW_RODA_SPOVE,PBP_dimer,Transpeptidase
MGYG000000076_00470	585394.RHOM_01185	2.19e-244	679.0	COG0104@1|root,COG0104@2|Bacteria,1TQ4C@1239|Firmicutes,247RN@186801|Clostridia	186801|Clostridia	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	-	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	-	Adenylsucc_synt
MGYG000000076_00958	1256908.HMPREF0373_01583	3.82e-52	164.0	2DZI1@1|root,32VB8@2|Bacteria,1VAA5@1239|Firmicutes,24MWS@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	FYDLN_acid
MGYG000000076_01492	585394.RHOM_11815	9.85e-284	779.0	COG2256@1|root,COG2256@2|Bacteria,1TPVV@1239|Firmicutes,247X2@186801|Clostridia	186801|Clostridia	L	ATPase related to the helicase subunit of the Holliday junction resolvase	rarA	-	-	ko:K07478	-	-	-	-	ko00000	-	-	-	AAA,AAA_assoc_2,MgsA_C,RuvB_N
MGYG000000076_03392	622312.ROSEINA2194_02909	1.68e-117	347.0	COG0598@1|root,COG0598@2|Bacteria,1TPSV@1239|Firmicutes,24DE3@186801|Clostridia	186801|Clostridia	P	transport protein CorA	corA	-	-	ko:K03284	-	-	-	-	ko00000,ko02000	1.A.35.1,1.A.35.3	-	-	CorA
MGYG000000076_03159	622312.ROSEINA2194_02486	5.08e-13	64.7	2DQE4@1|root,3368Z@2|Bacteria,1VJUF@1239|Firmicutes,24UJT@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03846	483218.BACPEC_02571	5.47e-142	409.0	28MNT@1|root,2ZAY9@2|Bacteria,1UJWE@1239|Firmicutes	1239|Firmicutes	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03622	622312.ROSEINA2194_00574	2.3e-158	446.0	COG0235@1|root,COG0235@2|Bacteria,1TPDV@1239|Firmicutes,248KI@186801|Clostridia	186801|Clostridia	G	L-ribulose-5-phosphate 4-epimerase	ulaF	-	5.1.3.4	ko:K03077	ko00040,ko00053,ko01100,ko01120,map00040,map00053,map01100,map01120	M00550	R05850	RC01479	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase_II
MGYG000000076_00961	515620.EUBELI_00422	1.51e-133	405.0	COG1344@1|root,COG1344@2|Bacteria,1TP1K@1239|Firmicutes,247JQ@186801|Clostridia,25VSN@186806|Eubacteriaceae	186801|Clostridia	N	Flagellin is the subunit protein which polymerizes to form the filaments of bacterial flagella	-	-	-	ko:K02406	ko02020,ko02040,ko04621,ko04626,ko05132,ko05134,map02020,map02040,map04621,map04626,map05132,map05134	-	-	-	ko00000,ko00001,ko02035	-	-	-	Flagellin_C,Flagellin_N
MGYG000000076_03064	742765.HMPREF9457_02486	0.0	964.0	COG0791@1|root,COG0791@2|Bacteria,1UYV9@1239|Firmicutes	1239|Firmicutes	M	NlpC P60 family protein	-	-	-	ko:K21471	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	NLPC_P60
MGYG000000076_03182	585394.RHOM_00800	2.47e-236	654.0	COG0399@1|root,COG0399@2|Bacteria,1TPDH@1239|Firmicutes,24862@186801|Clostridia	186801|Clostridia	E	Belongs to the DegT DnrJ EryC1 family	pseC	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
MGYG000000076_01677	397288.C806_01847	8.38e-82	252.0	COG0463@1|root,COG0463@2|Bacteria,1TSFF@1239|Firmicutes,24IBH@186801|Clostridia,27KE7@186928|unclassified Lachnospiraceae	186801|Clostridia	M	Glycosyltransferase like family 2	-	-	-	ko:K12997,ko:K16698	-	-	-	-	ko00000,ko01000,ko01003,ko01005	-	GT2	-	Glycos_transf_2
MGYG000000076_00611	622312.ROSEINA2194_01266	2.85e-82	247.0	COG4734@1|root,COG4734@2|Bacteria,1VCQ0@1239|Firmicutes,24PDW@186801|Clostridia	186801|Clostridia	L	Domain of unknown function (DUF3846)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3846,DpnD-PcfM,YodL
MGYG000000076_00610	622312.ROSEINA2194_01266	2.85e-82	247.0	COG4734@1|root,COG4734@2|Bacteria,1VCQ0@1239|Firmicutes,24PDW@186801|Clostridia	186801|Clostridia	L	Domain of unknown function (DUF3846)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3846,DpnD-PcfM,YodL
MGYG000000076_01515	585394.RHOM_12035	1.86e-91	279.0	2DMX9@1|root,32U7V@2|Bacteria,1W0SU@1239|Firmicutes,24QVG@186801|Clostridia	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02385	585394.RHOM_04680	6.93e-306	840.0	COG0502@1|root,COG0502@2|Bacteria,1TPEX@1239|Firmicutes,248PF@186801|Clostridia	186801|Clostridia	C	biosynthesis protein ThiH	hydG	-	4.1.99.19	ko:K03150	ko00730,ko01100,map00730,map01100	-	R10246	RC01434,RC03095	ko00000,ko00001,ko01000	-	-	-	BATS,Radical_SAM
MGYG000000076_00502	411462.DORLON_00146	2.84e-27	109.0	COG2364@1|root,COG2364@2|Bacteria,1V19X@1239|Firmicutes,24DJ8@186801|Clostridia,27VXU@189330|Dorea	186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00778	585394.RHOM_15955	2.03e-177	507.0	COG3639@1|root,COG3639@2|Bacteria,1TQ73@1239|Firmicutes,24AGQ@186801|Clostridia	186801|Clostridia	P	PFAM binding-protein-dependent transport systems inner membrane component	phnE_2	-	-	ko:K02042	ko02010,map02010	M00223	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.9	-	-	BPD_transp_1
MGYG000000076_02813	622312.ROSEINA2194_02056	4.54e-78	233.0	COG0091@1|root,COG0091@2|Bacteria,1V6PU@1239|Firmicutes,24JF4@186801|Clostridia	186801|Clostridia	J	The globular domain of the protein is located near the polypeptide exit tunnel on the outside of the subunit, while an extended beta-hairpin is found that lines the wall of the exit tunnel in the center of the 70S ribosome	rplV	-	-	ko:K02890	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L22
MGYG000000076_00808	585394.RHOM_16080	2.87e-144	407.0	COG0035@1|root,COG0035@2|Bacteria,1TPMT@1239|Firmicutes,248FV@186801|Clostridia	186801|Clostridia	F	Catalyzes the conversion of uracil and 5-phospho-alpha- D-ribose 1-diphosphate (PRPP) to UMP and diphosphate	upp	-	2.4.2.9	ko:K00761	ko00240,ko01100,map00240,map01100	-	R00966	RC00063	ko00000,ko00001,ko01000	-	-	-	UPRTase
MGYG000000076_03523	585394.RHOM_16540	0.0	913.0	COG3843@1|root,COG3843@2|Bacteria,1TPRX@1239|Firmicutes,248VT@186801|Clostridia	186801|Clostridia	U	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
MGYG000000076_03774	622312.ROSEINA2194_02915	2.3e-245	682.0	COG0534@1|root,COG0534@2|Bacteria,1TP6V@1239|Firmicutes,248EF@186801|Clostridia	186801|Clostridia	V	MATE efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
MGYG000000076_02233	397291.C804_05930	2.72e-141	411.0	COG0609@1|root,COG0609@2|Bacteria,1TPX6@1239|Firmicutes,24BGM@186801|Clostridia,27U55@186928|unclassified Lachnospiraceae	186801|Clostridia	P	FecCD transport family	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
MGYG000000076_02231	1469948.JPNB01000001_gene1957	2.15e-85	255.0	COG0386@1|root,COG0386@2|Bacteria,1V3M3@1239|Firmicutes,24HGF@186801|Clostridia,36IXW@31979|Clostridiaceae	186801|Clostridia	O	Belongs to the glutathione peroxidase family	-	-	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	-	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	-	-	-	GSHPx
MGYG000000076_03407	1121115.AXVN01000018_gene46	0.0	1164.0	2BVVP@1|root,2Z9CR@2|Bacteria,1TRYC@1239|Firmicutes,2487Q@186801|Clostridia,3Y1D8@572511|Blautia	186801|Clostridia	S	Putative component of 'biosynthetic module'	-	-	-	-	-	-	-	-	-	-	-	-	YceG_bac
MGYG000000076_03121	1321784.HMPREF1987_01012	3.63e-108	320.0	COG0716@1|root,COG1143@1|root,COG0716@2|Bacteria,COG1143@2|Bacteria,1TRYM@1239|Firmicutes,247NM@186801|Clostridia,25SY8@186804|Peptostreptococcaceae	186801|Clostridia	C	4Fe-4S binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Fer4,Fer4_10,Fer4_4,Fer4_6,Fer4_9,Flavodoxin_2,Flavodoxin_3,Flavodoxin_4,Flavodoxin_5
MGYG000000076_00299	742723.HMPREF9477_00484	3.16e-06	48.9	2DSHC@1|root,33G4Q@2|Bacteria,1VMRV@1239|Firmicutes,24W6N@186801|Clostridia,27QCF@186928|unclassified Lachnospiraceae	186801|Clostridia	S	Psort location Extracellular, score 8.82	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03135	1203606.HMPREF1526_00949	1.94e-148	438.0	COG1191@1|root,COG1191@2|Bacteria,1U0Q7@1239|Firmicutes,249NN@186801|Clostridia,36QVC@31979|Clostridiaceae	186801|Clostridia	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_02409	622312.ROSEINA2194_04139	8.01e-290	800.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,1TPJ8@1239|Firmicutes,24809@186801|Clostridia	186801|Clostridia	G	pts system	nagE	-	2.7.1.193	ko:K02803,ko:K02804	ko00520,ko02060,map00520,map02060	M00267	R05199	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.15,4.A.1.1.2,4.A.1.1.5,4.A.1.1.7	-	-	PTS_EIIB,PTS_EIIC
MGYG000000076_01274	585394.RHOM_02770	2.87e-194	547.0	COG1250@1|root,COG1250@2|Bacteria,1TPJS@1239|Firmicutes,248AE@186801|Clostridia	186801|Clostridia	I	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain	hbd	-	1.1.1.157	ko:K00074	ko00360,ko00362,ko00650,ko01100,ko01120,map00360,map00362,map00650,map01100,map01120	-	R01976,R05576,R06941	RC00029,RC00117	ko00000,ko00001,ko01000	-	-	-	3HCDH,3HCDH_N
MGYG000000076_02265	1256908.HMPREF0373_03376	1.05e-71	221.0	COG5658@1|root,COG5658@2|Bacteria,1VB6E@1239|Firmicutes,24MSY@186801|Clostridia,25XHU@186806|Eubacteriaceae	186801|Clostridia	S	SdpI/YhfL protein family	-	-	-	-	-	-	-	-	-	-	-	-	DUF1634,SdpI
MGYG000000076_02266	1256908.HMPREF0373_03376	1.05e-71	221.0	COG5658@1|root,COG5658@2|Bacteria,1VB6E@1239|Firmicutes,24MSY@186801|Clostridia,25XHU@186806|Eubacteriaceae	186801|Clostridia	S	SdpI/YhfL protein family	-	-	-	-	-	-	-	-	-	-	-	-	DUF1634,SdpI
MGYG000000076_01306	1235799.C818_01801	1.95e-105	310.0	COG1961@1|root,COG1961@2|Bacteria,1TQAX@1239|Firmicutes,24B05@186801|Clostridia,27M9D@186928|unclassified Lachnospiraceae	186801|Clostridia	L	Resolvase, N terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Resolvase
MGYG000000076_01318	511680.BUTYVIB_02387	6.5e-137	388.0	COG0406@1|root,COG0406@2|Bacteria,1V3RC@1239|Firmicutes,24GHZ@186801|Clostridia,4BYF3@830|Butyrivibrio	186801|Clostridia	G	Histidine phosphatase superfamily (branch 1)	-	-	5.4.2.11	ko:K01834	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	His_Phos_1
MGYG000000076_00446	742735.HMPREF9467_04495	3.27e-06	47.0	2EHYT@1|root,33BQ9@2|Bacteria,1VM0T@1239|Firmicutes,24TTI@186801|Clostridia,2216A@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_00485	585394.RHOM_09720	2.05e-184	516.0	COG1131@1|root,COG1131@2|Bacteria,1TPQW@1239|Firmicutes,248F7@186801|Clostridia	186801|Clostridia	V	Abc transporter	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MGYG000000076_02790	622312.ROSEINA2194_02025	3.81e-148	430.0	COG4677@1|root,COG4677@2|Bacteria,1UYI6@1239|Firmicutes,24B29@186801|Clostridia	186801|Clostridia	G	Pectinesterase	-	-	3.1.1.11	ko:K01051	ko00040,ko01100,map00040,map01100	M00081	R02362	RC00460,RC00461	ko00000,ko00001,ko00002,ko01000	-	-	-	Big_2,DUF5011,Gram_pos_anchor,Pectinesterase
MGYG000000076_02791	33035.JPJF01000028_gene2808	1.76e-125	363.0	COG0235@1|root,COG0235@2|Bacteria,1TS5G@1239|Firmicutes,248NY@186801|Clostridia,3XZRB@572511|Blautia	186801|Clostridia	G	Psort location Cytoplasmic, score 8.87	fucA	-	4.1.2.17	ko:K01628	ko00051,ko01120,map00051,map01120	-	R02262	RC00603,RC00604	ko00000,ko00001,ko01000	-	-	-	Aldolase_II
MGYG000000076_02203	515620.EUBELI_00357	3.16e-180	526.0	COG0128@1|root,COG0128@2|Bacteria,1TPIH@1239|Firmicutes,2488G@186801|Clostridia,25VR8@186806|Eubacteriaceae	186801|Clostridia	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	Acetyltransf_3,EPSP_synthase
MGYG000000076_02236	1235802.C823_04050	6.32e-101	297.0	COG3506@1|root,COG3506@2|Bacteria,1TSXY@1239|Firmicutes,2484H@186801|Clostridia,25Y9J@186806|Eubacteriaceae	186801|Clostridia	S	Protein of unknown function (DUF1349)	-	-	-	ko:K09702	-	-	-	-	ko00000	-	-	-	DUF1349
MGYG000000076_03008	397291.C804_00024	5.28e-09	55.8	2BRRD@1|root,32KR5@2|Bacteria,1USFA@1239|Firmicutes,25AF1@186801|Clostridia,27QBI@186928|unclassified Lachnospiraceae	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MGYG000000076_03717	411473.RUMCAL_02186	9.8e-88	268.0	COG1682@1|root,COG1682@2|Bacteria,1TY8I@1239|Firmicutes,25B42@186801|Clostridia,3WS6B@541000|Ruminococcaceae	186801|Clostridia	GM	ABC-2 type transporter	-	-	-	ko:K01992,ko:K09690	ko02010,map02010	M00250,M00254	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1,3.A.1.103	-	-	ABC2_membrane
MGYG000000076_03436	658086.HMPREF0994_03935	2.16e-96	291.0	COG2207@1|root,COG2207@2|Bacteria,1UZ0Q@1239|Firmicutes,24YIV@186801|Clostridia,27TYN@186928|unclassified Lachnospiraceae	186801|Clostridia	K	AraC-like ligand binding domain	-	-	-	-	-	-	-	-	-	-	-	-	AraC_binding,HTH_18
MGYG000000076_03618	585394.RHOM_16875	1.65e-99	294.0	COG2197@1|root,COG2197@2|Bacteria,1TRXG@1239|Firmicutes,24FZX@186801|Clostridia	186801|Clostridia	K	response regulator receiver	degU	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
MGYG000000076_02723	585394.RHOM_10905	0.0	1201.0	COG0210@1|root,COG0210@2|Bacteria,1TPSU@1239|Firmicutes,247RM@186801|Clostridia	186801|Clostridia	L	DNA helicase	pcrA	-	3.6.4.12	ko:K03657	ko03420,ko03430,map03420,map03430	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DUF3553,Intein_splicing,UvrD-helicase,UvrD_C
MGYG000000076_03530	411461.DORFOR_02651	2.84e-140	399.0	COG1396@1|root,COG1396@2|Bacteria,1TRKK@1239|Firmicutes,24C0F@186801|Clostridia,27X7J@189330|Dorea	186801|Clostridia	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,HTH_31
MGYG000000076_03179	500632.CLONEX_04241	1.3e-219	623.0	COG3039@1|root,COG3039@2|Bacteria,1TRUS@1239|Firmicutes,24AH8@186801|Clostridia	186801|Clostridia	L	Transposase domain (DUF772)	-	-	-	-	-	-	-	-	-	-	-	-	DDE_Tnp_1_2,DUF772
MGYG000000076_03558	622312.ROSEINA2194_00406	6.66e-171	486.0	COG1215@1|root,COG1215@2|Bacteria,1UMA5@1239|Firmicutes,25GD8@186801|Clostridia	186801|Clostridia	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MGYG000000076_00491	397291.C804_03185	2.22e-60	202.0	COG0775@1|root,COG0775@2|Bacteria,1VCJY@1239|Firmicutes,24CRR@186801|Clostridia,27Q8V@186928|unclassified Lachnospiraceae	186801|Clostridia	F	PFAM purine or other phosphorylase family 1	-	-	-	-	-	-	-	-	-	-	-	-	PNP_UDP_1
MGYG000000076_01780	411477.PARMER_01895	2.71e-129	378.0	COG2304@1|root,COG2304@2|Bacteria,4NDUC@976|Bacteroidetes,2FNXM@200643|Bacteroidia,22XC0@171551|Porphyromonadaceae	976|Bacteroidetes	S	Von Willebrand factor type A domain	batA	-	-	ko:K07114	-	-	-	-	ko00000,ko02000	1.A.13.2.2,1.A.13.2.3	-	-	BatA,VWA,VWA_2
MGYG000000076_02101	622312.ROSEINA2194_04272	2.11e-291	800.0	COG0534@1|root,COG0534@2|Bacteria,1TQ56@1239|Firmicutes,248YU@186801|Clostridia	186801|Clostridia	V	Mate efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
MGYG000000076_03255	411463.EUBVEN_02568	0.0	1157.0	COG0465@1|root,COG0465@2|Bacteria,1TPTV@1239|Firmicutes,247WQ@186801|Clostridia,25UYJ@186806|Eubacteriaceae	186801|Clostridia	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	-	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,FtsH_ext,Peptidase_M41
MGYG000000076_00350	585394.RHOM_07665	1.01e-176	502.0	COG0772@1|root,COG0772@2|Bacteria,1TPGH@1239|Firmicutes,247WS@186801|Clostridia	186801|Clostridia	D	Belongs to the SEDS family	rodA	-	-	ko:K05837	-	-	-	-	ko00000,ko03036	-	-	-	FTSW_RODA_SPOVE
MGYG000000076_03575	585394.RHOM_02800	1.79e-215	600.0	COG0182@1|root,COG0182@2|Bacteria,1TPDK@1239|Firmicutes,249C5@186801|Clostridia	186801|Clostridia	J	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P)	mtnA	-	5.3.1.23	ko:K08963	ko00270,ko01100,map00270,map01100	M00034	R04420	RC01151	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase_II,IF-2B
MGYG000000076_03621	585394.RHOM_06055	1.25e-176	500.0	COG2017@1|root,COG2017@2|Bacteria,1TQGJ@1239|Firmicutes,249DZ@186801|Clostridia	186801|Clostridia	G	Converts alpha-aldose to the beta-anomer	mro	-	5.1.3.3	ko:K01785	ko00010,ko00052,ko01100,ko01110,ko01120,ko01130,map00010,map00052,map01100,map01110,map01120,map01130	M00632	R01602,R10619	RC00563	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldose_epim
MGYG000000076_01265	585394.RHOM_02635	2.62e-84	250.0	COG4492@1|root,COG4492@2|Bacteria,1VAJ9@1239|Firmicutes,24MTS@186801|Clostridia	186801|Clostridia	S	Belongs to the UPF0735 family	pheB	-	5.4.99.5	ko:K06209	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00024,M00025	R01715	RC03116	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_4,HTH_7
