feature	MGYG000000002	MGYG000000003	MGYG000000004	MGYG000000013	MGYG000000022	MGYG000000076	MGYG000000106	MGYG000000215	MGYG000000756	MGYG000001881	MGYG000002323
clsB K06131	0	0	0	0	0	0	0	0	0	0	2
clsC K06132	0	0	0	0	0	0	0	0	0	0	1
cmk	0	0	0	0	0	1	0	0	0	0	0
cmk K00945	1	1	1	1	1	1	1	1	0	0	1
cmoB K15257	0	0	0	0	0	0	0	0	0	0	1
cmoM K06219	0	0	0	0	0	0	0	0	0	0	1
cmpR	1	0	1	0	0	0	0	0	0	0	0
cmr K08160	0	0	0	0	0	0	0	0	0	0	1
cmtA K02798 K02799 K02800	0	0	0	0	0	0	0	0	0	0	2
cnu	0	0	0	0	0	0	0	0	0	0	1
coaA K00867	0	0	0	0	0	0	1	0	0	0	1
coaB K21977	0	0	0	0	0	0	1	0	0	0	0
coaBC K01598 K13038	1	0	1	0	1	1	1	0	0	0	0
coaBC K13038	0	1	0	1	0	0	0	1	1	0	2
coaD K00954	1	2	1	1	1	2	1	1	1	1	0
coaE K00859	1	1	1	1	1	1	1	1	1	0	1
coaX K03525	2	1	2	1	2	1	0	0	1	1	0
cobA K02302 K02303 K13542	1	0	1	0	0	1	0	0	0	0	0
cobB K12410	1	1	1	1	1	2	1	2	0	0	1
cobB2 K12410	0	0	0	0	0	0	0	0	1	0	0
cobC K02226	1	0	2	1	3	0	0	0	0	0	0
cobC K02226 K02227	0	0	0	0	0	1	0	0	0	0	0
cobC K02226 K22306	0	0	0	0	0	0	0	0	0	0	1
cobD K00817 K04720 K07281	0	0	0	0	0	0	0	0	0	1	0
cobD K02227	1	0	1	1	1	1	0	0	0	0	0
cobD_2 K04720	1	0	1	0	1	1	0	0	0	0	0
cobH K06042	1	0	1	0	1	0	0	0	0	0	0
cobI K02190 K03394	0	0	0	0	0	1	0	0	0	0	0
cobI K03394	1	0	1	0	0	0	0	0	0	0	0
cobJ K02232 K05934 K05936 K13541	0	0	0	0	0	1	0	0	0	0	0
cobJ K05934 K21479	1	0	1	0	1	1	0	0	0	0	0
cobJ K06042	0	0	0	1	0	0	0	0	0	0	0
cobK K00595 K02191 K02304 K03399 K05895 K05934 K13541	0	0	0	0	0	1	0	0	0	0	0
cobK K02304 K05895	1	0	1	0	1	0	0	0	0	0	0
cobM K05936	1	0	1	1	1	1	0	0	0	0	0
cobN	0	1	0	0	0	0	0	0	0	0	0
cobN K02230	0	0	0	1	0	0	0	0	0	0	0
cobO K00798	0	0	0	0	0	0	0	1	0	0	0
cobQ	0	0	0	0	0	0	0	0	0	1	0
cobQ K02232	1	0	1	1	1	1	0	0	0	0	0
cobQ K07009	0	0	0	0	0	0	1	0	0	0	0
cobQ2 K07009	0	0	0	0	0	0	0	0	1	0	0
cobS K02233	1	0	1	0	1	1	0	0	0	0	1
cobT K00768	1	0	1	2	1	1	0	0	0	2	1
cobU K02231	1	0	1	1	0	1	0	0	0	0	1
cobU K02231 K02232	0	0	0	0	0	0	0	0	0	1	0
cobW	1	0	0	0	1	1	0	1	0	0	0
codA K01485	0	0	2	0	0	0	0	0	0	0	1
codA K01485 K03365	0	0	0	0	0	0	0	0	1	0	0
codB K10974	0	0	1	0	0	0	0	0	0	0	1
codY K03706	1	0	0	0	0	0	1	0	0	0	0
cof	0	0	0	0	0	0	1	0	0	0	0
cof K11938	0	0	0	0	0	0	0	0	0	0	1
coiA K06198	0	0	0	0	0	0	1	0	0	0	0
comEA	0	1	0	0	0	0	0	0	0	0	0
comEA K02237	1	0	0	0	1	1	1	0	1	0	1
comEB K01493	1	0	1	1	0	1	1	0	0	0	0
comEC K02238	1	0	0	2	0	0	1	2	1	0	0
comF K00764	0	0	0	1	0	0	0	1	0	0	0
comF K02242	1	0	1	0	1	1	0	0	0	0	0
comFA K02240	0	0	0	0	0	0	1	0	0	0	0
comFC K02242	0	0	0	0	0	0	1	0	0	0	0
comGA K02243	0	0	0	0	0	0	1	0	0	0	0
comGB K02244	0	0	0	0	0	0	1	0	0	0	0
comGC K02245	0	0	0	0	0	0	1	0	0	0	0
comGD K02246	0	0	0	0	0	0	1	0	0	0	0
comGF K02248	0	0	0	0	0	0	1	0	0	0	0
comM K07391	1	1	1	1	1	1	0	1	1	0	1
comX K03088 K03091 K12296	0	0	0	0	0	0	1	0	0	0	0
cooC K07321	1	0	0	0	0	0	0	0	0	0	0
cooC1 K07321	2	0	0	0	0	0	0	0	0	0	0
cooS1 K00198	1	0	0	0	0	0	0	0	0	0	0
copA K01533 K17686	0	1	0	1	1	0	0	0	0	0	0
copA K17686	0	0	0	0	0	0	1	0	0	0	1
copA_1 K12950	1	0	1	0	1	1	0	0	0	0	0
copB K01533	0	0	0	0	0	0	1	0	0	0	0
copY K02171	0	0	0	0	0	0	1	0	0	0	0
copZ	0	0	0	0	0	0	1	0	0	0	0
copZ K07213	0	0	0	0	0	0	1	0	0	0	0
corA	0	0	0	0	0	0	1	0	0	0	0
corA K03284	1	1	2	2	0	2	0	1	2	0	1
corC	0	0	0	0	0	0	0	0	1	0	0
corC K06189	0	0	0	0	0	0	0	0	0	0	1
corC_1 K03699	0	1	0	1	0	0	0	0	0	0	0
cotJB K06333	1	0	1	0	0	1	0	0	0	0	0
cotJC K06334	2	0	1	0	0	1	0	0	0	0	0
cotS K06331 K06337	1	0	0	0	0	1	0	0	0	0	0
covS	0	1	0	0	0	0	0	0	0	0	0
cpaB K02279	0	0	0	0	0	1	0	0	0	0	0
cpaF K02283	0	0	0	0	0	0	0	0	2	0	0
cpdA K03651	0	0	0	0	0	0	0	0	0	0	1
cpdB K01119	0	0	0	1	0	0	0	0	0	0	1
cpoB	0	0	0	0	0	0	0	0	0	0	1
cpsB K00971 K01809 K16011	0	0	0	0	0	0	0	1	0	0	0
cpsB K00971 K16011	0	0	0	0	0	0	0	0	0	0	1
cptA K19353	0	0	0	0	0	0	0	0	0	0	1
cpxA K07640	0	0	0	0	0	0	0	0	0	0	1
cpxP K06006	0	0	0	0	0	0	0	0	0	0	1
cpxR K07662 K19610	0	0	0	0	0	0	0	0	0	0	1
crcB K06199	0	1	1	1	0	0	2	0	3	1	1
creA K05805	0	0	0	0	0	0	0	0	0	0	1
creB K07663	0	0	0	0	0	0	0	0	0	0	1
creC K07641 K07711	0	0	0	0	0	0	0	0	0	0	1
creD K06143	0	0	0	1	0	0	0	0	0	0	1
crgA	0	0	0	0	0	0	0	0	1	0	0
crl K11926	0	0	0	0	0	0	0	0	0	0	1
crp K10914	0	0	0	0	0	0	0	0	1	0	1
crr K02777	0	0	0	0	0	0	0	0	0	0	1
crt K01715	0	0	1	0	0	1	0	0	0	0	0
crtF	0	0	0	1	0	0	0	0	0	0	0
crtI	0	0	0	1	0	0	0	0	0	0	0
crtM K02291	0	0	0	0	0	0	1	0	0	0	0
crtN K10027	0	0	0	0	0	0	1	0	0	0	0
cryZ	0	0	0	0	0	0	1	0	0	0	0
csbX	0	0	0	0	0	0	0	0	1	0	0
csd	1	0	1	0	1	0	0	0	0	0	0
csdA K01766	0	0	0	0	0	0	0	0	0	0	1
csdE K02426	0	0	0	0	0	0	0	0	0	0	1
csgA K04334	0	0	0	0	0	0	0	0	0	0	1
csgB K04335	0	0	0	0	0	0	0	0	0	0	1
csgC K04336	0	0	0	0	0	0	0	0	0	0	1
csgD K04333 K20918	0	0	0	0	0	0	0	0	0	0	2
csgF K04338	0	0	0	0	0	0	0	0	0	0	1
csgG K06214	0	0	0	0	0	0	0	0	0	0	1
cshA K05592	0	0	2	0	1	1	1	0	0	0	0
cshB K05592 K18692	0	0	0	0	0	0	1	0	0	0	0
csiD K15737	0	0	0	0	0	0	0	0	0	0	1
csiE	0	0	0	0	0	0	0	0	0	0	1
csoR K21600	1	0	0	0	1	1	0	0	0	0	0
csoS1C	1	0	1	0	0	0	0	0	0	0	0
cspA K03704	0	1	0	0	0	1	3	0	0	0	1
cspB K03704	0	0	0	0	0	0	0	0	1	0	0
cspBA	1	0	0	0	0	1	0	0	0	0	0
cspC K03704	0	0	0	0	0	0	0	0	0	0	2
cspD K03704	0	0	0	0	0	0	1	0	0	0	1
cspE K03704	0	0	0	0	0	0	0	0	0	0	1
cspG	0	1	0	1	0	0	0	0	0	0	0
cspH K03704 K05808	0	0	0	0	0	0	0	0	0	0	1
cspR K03216	0	0	0	0	0	0	1	0	0	0	0
csrA K03563	0	0	1	0	0	1	0	0	0	0	1
csrD K18765	0	0	0	0	0	0	0	0	0	0	1
csrR	0	0	0	0	0	0	1	0	0	0	0
cstA	0	0	1	0	2	1	0	0	0	0	0
cstA K06200	1	1	1	1	2	1	0	1	0	0	2
csxA_2 K01192	0	0	0	1	0	0	0	0	0	0	0
csxA_4	0	0	0	1	0	0	0	0	0	0	0
csy1 K19127	0	0	0	0	0	0	0	0	0	0	1
csy2 K19128	0	0	0	0	0	0	0	0	0	0	1
csy3 K19129	0	0	0	0	0	0	0	0	0	0	1
ctc K02897	1	1	0	1	0	0	1	1	1	1	0
ctp K03797	0	2	0	1	0	0	0	1	0	0	0
ctpA K03797	2	1	1	1	2	1	1	3	0	0	0
ctpE K12952	0	0	0	0	0	0	1	0	1	0	0
ctsR K03708	0	0	0	0	0	0	1	0	0	0	0
cueO K08100 K14588	0	0	0	0	0	0	0	0	0	0	1
cueR K19591	0	0	0	0	0	0	0	0	0	0	1
cusA K07787	0	0	0	0	0	0	0	0	0	0	1
cusB K07798	0	0	0	0	0	0	0	0	0	0	1
cusC K07796 K08721 K18139	0	0	0	0	0	0	0	0	0	0	1
cusF K07810	0	0	0	0	0	0	0	0	0	0	1
cusR K02483 K07665	0	0	0	0	0	0	0	0	0	0	1
cusR K07665	0	0	0	1	0	0	0	0	0	0	0
cusS K07636 K07644	0	0	0	0	0	0	0	0	0	0	1
cutC K06201	1	2	1	1	1	0	1	1	0	0	1
cutF K06079	0	0	0	0	0	0	0	0	0	0	2
cutR	1	0	1	0	1	1	0	0	0	0	0
cutS K03518	1	0	0	0	0	0	0	0	0	0	0
cutS K03518 K20446	0	0	1	0	0	0	0	0	0	0	0
cvfB K00243	1	0	0	0	0	1	0	0	0	0	0
cvpA	0	0	0	0	0	0	1	0	0	0	0
cvpA K03558	0	1	0	1	0	0	0	0	0	0	1
cvrA K11105	0	1	0	1	0	0	0	0	0	0	0
cwlC K01448	1	0	0	0	0	0	0	0	0	0	0
cwlD K01448	1	0	1	0	0	1	0	0	0	0	0
cyaA K01768	0	0	0	1	0	0	0	1	0	0	0
cyaA K05851	0	0	0	0	0	0	0	0	0	0	1
cyaY K06202	0	0	0	0	0	0	0	0	0	0	1
cybB K12262	0	0	0	0	0	0	0	0	0	0	1
cybC K15536	0	0	0	0	0	0	0	0	0	0	1
cycA K11737	0	0	0	0	0	0	0	0	0	0	1
cydA K00425	0	1	0	1	1	0	1	1	0	0	1
cydB K00426	0	1	0	1	0	0	1	1	0	0	1
cydC K06148	0	0	0	0	1	0	0	0	0	0	0
cydC K16012	0	0	0	0	0	0	0	0	0	0	1
cydC K16013	0	0	0	0	0	0	1	0	0	0	0
cydD K06147 K06148	0	0	0	0	1	0	0	0	0	0	0
cydD K16012	0	0	0	0	0	0	1	0	0	0	0
cydD K16013	0	0	0	0	0	0	0	0	0	0	1
cynR K11921	0	0	0	1	0	0	0	0	0	0	0
cynR K11921 K21757	0	0	0	0	0	0	0	0	0	0	1
cynT K01673	0	0	0	0	0	0	0	0	0	0	1
cynX K03449	0	0	0	0	0	0	0	0	0	0	1
cyoA K02297	0	0	0	0	0	0	0	0	0	0	1
cyoB K02298	0	0	0	0	0	0	0	0	0	0	1
cyoC K02299	0	0	0	0	0	0	0	0	0	0	1
cyoD K02300	0	0	0	0	0	0	0	0	0	0	1
cyoE K02257	0	0	0	0	0	0	0	0	0	0	1
cypM_1	0	0	0	1	0	0	0	1	0	0	0
cysA K02003	0	0	0	0	0	0	1	0	0	0	0
cysA K02010 K02045 K02052	0	0	1	0	0	0	0	0	0	0	0
cysA K02045	0	0	0	0	0	0	0	0	0	0	2
cysA K02045 K02052	0	0	0	0	0	2	0	0	0	0	0
cysB K13634	0	0	0	0	0	0	0	0	0	0	1
cysC K00860	0	0	0	1	0	0	0	0	0	0	1
cysD K00390 K00957	3	0	0	0	0	1	0	0	0	0	0
cysD K00957	0	0	0	1	0	0	0	0	0	0	1
cysE	0	0	0	0	0	0	0	0	1	0	0
cysE K00640	1	0	1	1	1	1	1	0	0	0	1
cysG K02302 K02304	0	0	0	0	0	0	0	0	0	0	1
cysG K02304	1	0	0	0	0	0	0	0	0	0	0
cysI K00381	0	0	0	0	0	0	0	0	0	0	2
cysJ K00380	0	0	0	0	0	0	0	0	0	0	1
cysK K01697 K01738	0	0	1	0	0	0	0	0	0	0	0
cysK K01738	1	0	1	0	1	1	1	0	0	0	1
cysK K01738 K12339	0	1	0	2	0	0	0	0	0	0	0
cysL	0	1	0	1	0	0	0	0	0	0	0
cysM K12339	0	0	0	0	0	0	0	0	0	0	1
cysN K00955 K00956	0	0	0	1	0	1	0	0	0	0	0
cysN K00956	0	0	0	0	0	0	0	0	0	0	1
cysP K02048	0	0	0	0	0	0	0	0	0	0	1
cysQ K01082	0	1	0	1	0	0	0	0	0	0	1
cysS K01883	1	1	1	1	1	1	1	1	1	1	1
cysT K02046	0	0	0	0	0	0	0	0	0	0	1
cysT K02046 K15496	0	0	0	0	0	1	0	0	0	0	0
cysW K02047	0	0	0	0	0	1	0	0	0	0	0
cysZ K06203	0	0	0	0	0	0	0	0	0	0	1
cytR K02529 K03604	0	0	0	0	0	1	0	0	0	0	0
cytR K02529 K05499	0	0	0	0	0	0	0	1	0	0	0
cytR K05499	0	0	0	0	0	0	0	0	0	0	1
cytX	1	0	0	0	0	1	0	0	0	0	0
czcA	0	0	0	1	0	0	0	2	0	0	0
czcA K03296	0	1	1	1	2	1	0	0	0	0	0
czcA_1 K15726	0	0	0	1	0	0	0	0	0	0	0
czcB K15727	0	0	0	1	0	0	0	0	0	2	0
czcC K15725	0	0	0	1	0	0	0	0	0	0	0
czcC_2 K15725	0	0	0	1	0	0	0	0	0	0	0
czcD K16264	0	1	0	1	0	0	0	0	1	0	0
czrA K22043	0	0	0	0	0	0	1	0	0	0	0
dacA	0	1	0	1	0	0	0	1	0	0	0
dacA K01286 K07258	0	0	0	0	0	0	1	0	0	0	0
dacA K07258	0	0	0	0	0	0	0	0	0	0	2
dacA K18672	1	0	1	0	1	1	1	0	0	0	0
dacB K07259	0	0	0	1	0	0	0	1	1	0	1
dacB K07260	0	0	0	0	0	0	1	0	0	0	0
dacB2 K07258	1	0	0	0	0	1	0	0	0	0	0
dacB_3 K01286 K07258	0	0	1	0	2	0	0	0	0	0	0
dacC K07258	0	0	0	0	0	0	0	0	0	0	1
dacF K07258	1	0	1	0	1	1	0	0	0	0	0
dadA K00285	0	0	0	0	0	0	0	0	0	0	2
dagK	1	0	1	0	0	1	0	0	0	0	0
dagK K07029	0	0	0	0	0	0	1	0	0	0	0
dak	0	0	0	0	0	0	2	0	0	0	0
dam K06223	0	0	2	1	0	1	0	0	0	0	1
damX K03112	0	0	0	0	0	0	0	0	0	0	1
dapA K01714	2	1	1	1	1	1	1	1	1	2	1
dapB K00215	1	1	1	1	1	1	1	1	1	1	1
dapC	0	0	0	0	0	0	0	0	1	0	0
dapD K00674	0	1	0	0	0	0	0	0	2	0	1
dapE	0	1	0	1	0	0	0	0	0	0	0
dapE K01439	0	0	0	0	0	0	0	0	1	0	1
dapF K01778	2	1	1	1	1	1	1	1	1	1	0
dapF_2 K01778	1	0	0	0	0	1	0	0	0	0	0
dapH	0	0	0	1	0	0	0	0	0	0	0
dapH K00674 K05822	0	0	0	0	0	0	1	0	0	0	0
dapL K10206	1	0	1	1	1	1	0	1	0	0	0
dapL K10206 K14261	0	1	0	1	0	0	0	0	0	0	0
dapL2 K10206	0	0	1	0	0	0	0	0	0	0	0
dat K00824	0	0	0	0	0	0	1	0	0	0	0
dbpA K05591	0	0	0	1	0	0	0	1	0	0	1
dcd K01494	0	0	0	0	0	0	0	0	0	0	1
dck	0	1	0	0	0	0	0	3	0	0	0
dcm K00558	0	1	0	1	1	1	0	3	0	2	3
dcp K01284	0	1	0	1	0	0	0	0	0	0	1
dcp K01284 K01414	0	2	0	1	0	0	0	2	0	0	0
dcrB	0	0	0	0	0	0	0	0	0	0	1
dctA K11103	0	0	0	0	0	0	0	0	0	0	1
dctR K21901	0	0	0	0	0	0	0	0	0	0	1
dcuA K07791	0	0	0	0	0	0	0	0	0	0	2
dcuB K07791 K07792	0	0	0	2	0	0	0	0	0	0	0
dcuB K07792	0	0	0	0	0	0	0	0	0	0	1
dcuC K03326	0	0	0	0	0	0	0	0	0	0	1
dcyD K05396	0	0	0	0	0	0	0	0	0	0	1
ddh K03340	0	0	0	1	0	0	0	1	0	0	0
ddl K01921	0	1	0	1	1	1	3	1	1	0	2
ddl K01921 K15739 K18856	0	0	1	0	0	0	0	0	0	0	0
ddpX K08641	0	0	0	1	0	0	0	0	0	0	0
ddrB	0	0	0	0	0	0	0	0	0	0	1
deaD	0	0	0	1	0	0	0	1	0	0	0
deaD K05592	0	0	0	0	0	0	0	0	0	0	1
dedA	0	0	0	1	0	0	0	1	0	1	0
dedA K03975	0	0	0	0	0	0	0	0	0	0	1
dedA1 K03975	0	0	0	0	0	0	0	0	1	0	0
dedD K03749	0	0	0	0	0	0	0	0	0	0	1
def K01462	1	1	1	1	1	0	1	1	2	0	1
def1 K01462	0	0	0	0	0	0	1	0	0	0	0
def2 K01462	2	0	0	0	0	0	0	0	0	0	0
degP K04771 K04772 K08070	0	0	0	0	0	0	0	0	0	0	1
degP K08372	0	0	0	0	0	0	0	0	1	0	0
degQ K04771	1	0	0	0	0	0	0	0	0	0	0
degQ K04771 K04772 K08070	0	0	0	0	0	0	0	0	0	0	1
degS K04691 K04772	0	0	0	0	0	0	0	0	0	0	1
degS K07777	0	0	0	0	0	1	0	0	0	0	0
degU	0	0	0	0	0	1	0	0	0	0	0
degV	0	0	0	0	0	0	1	0	0	0	0
deoA K00756	0	0	0	0	0	0	1	0	0	0	0
deoA K00758	0	0	0	0	0	0	0	0	0	0	2
deoB K01839	1	0	1	0	1	1	1	0	0	0	1
deoC K01619	1	2	2	2	1	0	1	1	0	0	0
deoD K03783	0	0	0	1	0	0	0	1	0	0	0
deoD K03784	0	0	0	0	1	0	1	0	0	0	1
deoR K11534	0	0	0	0	0	0	0	0	0	0	1
der K03977	1	1	1	1	1	1	1	1	1	1	1
dex K05988	0	0	0	0	0	0	1	0	0	0	0
dgkA K00887 K00901	1	0	1	0	0	0	1	0	0	0	0
dgkA K00901	0	0	0	0	0	0	0	0	0	0	1
dgs K13677	0	0	0	0	0	0	1	0	0	0	0
dgt K01129	1	0	1	1	1	1	0	1	0	0	1
dhaK K05878	1	0	1	0	0	0	1	0	0	0	1
dhaL K05879	0	0	2	0	0	0	1	0	0	0	1
dhaM K05881	0	0	0	0	0	0	0	0	0	0	1
dhaR K05880	0	0	0	0	0	0	0	0	0	0	1
dho K01465	0	0	0	0	0	0	2	0	0	0	0
dhrS4 K00059	0	0	0	0	0	0	1	0	0	0	0
dicA K22300	0	0	0	0	0	0	0	0	0	0	1
dicB K22304	0	0	0	0	0	0	0	0	0	0	1
dicC K22302	0	0	0	0	0	0	0	0	0	0	1
dinB K02346	6	1	2	1	1	1	1	1	1	1	1
dinD K14623	1	0	0	0	0	0	0	0	0	0	0
dinF	0	0	0	0	0	0	0	0	1	0	0
dinF K03327	0	1	0	1	0	0	0	1	0	0	1
dinG K03722	0	0	0	0	0	0	1	0	0	0	1
dinG K07464 K10844	1	0	0	1	1	1	0	0	0	0	0
divIB K03589	0	0	0	0	0	0	1	0	0	0	0
divIC K05589 K13052	0	0	0	0	0	0	0	0	0	1	0
divIC K13052	0	0	0	0	0	0	1	0	0	0	0
divIVA K04074	0	0	0	0	0	0	1	0	0	0	0
divK	0	1	0	1	0	0	0	0	0	0	0
djlA K05801	0	0	0	0	0	0	0	0	0	0	1
djlC	0	0	0	0	0	0	0	0	0	0	1
dkgA K06221 K06222	0	0	0	0	0	0	0	0	0	0	1
dkgB	0	0	0	0	0	0	1	0	0	0	0
dkgB K06221 K06222	0	0	0	0	0	0	0	0	0	0	1
dld K03777	0	0	0	0	0	0	0	0	0	0	1
dlgD K08092 K13574	0	0	0	0	0	0	0	0	0	0	1
dltA K03367	0	0	0	0	0	0	1	0	0	0	0
dltB K03739	0	0	0	0	0	0	1	0	0	0	0
dltC K14188	0	0	0	0	0	0	1	0	0	0	0
dltD K03740	0	0	0	0	0	0	1	0	0	0	0
dltR	0	0	1	0	0	0	0	0	0	0	0
dltS	0	0	1	0	0	0	0	0	0	0	0
dmlR K16135 K21742	0	0	0	0	0	0	0	0	0	0	1
dmpA K01266	0	0	0	0	1	0	0	0	0	0	0
dmpI K01821	0	0	0	0	0	0	1	0	0	0	0
dmsA K07306 K07309 K07310 K07811 K07812 K08351	0	0	0	0	0	0	0	0	0	0	1
dmsB K00184 K07307	0	0	1	0	0	0	0	0	0	0	0
dmsC K07308 K07312	0	0	0	0	0	0	0	0	0	0	3
dnaA K02313	1	1	1	1	2	1	1	1	0	1	1
dnaB K02314	1	2	1	1	1	1	1	2	1	0	1
dnaB K03346	0	0	0	0	0	0	1	0	0	0	0
dnaC K02315	1	0	1	0	1	1	0	0	0	0	1
dnaD	1	0	1	0	0	1	0	0	0	0	0
dnaD K02086	0	0	0	0	1	0	1	0	0	0	0
dnaE K02337	0	2	0	2	0	0	1	1	1	0	1
dnaE K02337 K14162	1	0	1	0	1	1	0	0	0	0	0
dnaG K02316	1	1	1	2	1	1	1	2	1	1	1
dnaI K11144	0	0	0	0	0	0	1	0	0	0	0
dnaJ K03686	1	1	0	1	0	1	1	1	1	1	1
dnaJ K03686 K05516	0	0	1	0	0	0	0	0	1	0	0
dnaJ2 K03686 K05516	0	0	0	1	0	0	0	1	0	0	0
dnaJ3 K03686	0	0	0	0	0	1	0	0	0	0	0
dnaK K04043	1	1	1	2	1	1	1	1	1	1	1
dnaN K02338	1	1	1	1	1	1	1	2	0	0	1
dnaQ K02342	0	0	0	1	0	0	1	1	1	0	0
dnaQ K02342 K14159	0	0	0	0	0	0	0	0	0	0	1
dnaQ K03657	0	0	0	0	0	0	0	1	0	0	0
dnaT K02317	0	0	0	0	0	0	0	0	0	0	1
dnaX K02343	1	1	1	2	1	1	1	2	1	1	1
dop K20814	0	0	0	0	0	0	0	0	1	0	0
dosP K13243	0	0	0	0	0	0	0	0	0	0	2
doxX	0	1	0	1	0	0	0	0	0	0	0
dpaL K01751	1	0	1	0	0	0	0	0	0	0	0
dpiA K02475 K07702	0	0	0	0	0	0	0	0	0	0	1
dpiB K02476 K11614	0	0	0	0	0	0	1	0	0	0	0
dpiB K07700	0	0	0	0	0	0	0	0	0	0	1
dpm1 K00721	0	1	0	1	0	0	0	1	0	0	0
dpp K01278	0	1	0	2	0	0	0	2	0	0	0
dpp11	0	1	0	1	0	0	0	0	0	0	0
dppA K02035 K12368	0	0	0	0	0	0	0	0	0	0	1
dppA K02035 K15580	0	0	0	0	0	0	0	0	3	0	0
dppB K02033	0	0	0	0	0	0	0	0	1	0	0
dppB K02033 K15581	0	0	0	0	0	0	0	0	1	0	0
dppB K12369 K19227	0	0	0	0	0	0	0	0	0	0	1
dppC K02034	0	0	0	0	0	0	0	0	1	0	0
dppC K02034 K15582	0	0	0	0	0	0	0	0	1	0	0
dppC K12370	0	0	0	0	0	0	0	0	0	0	1
dppD K12371 K15583	0	0	0	0	0	0	0	0	0	0	1
dppE K02035 K15580	0	0	1	0	0	0	0	0	0	0	0
dppF K10823 K12372 K19230	0	0	0	0	0	0	0	0	0	0	1
dprA K04096	2	1	1	1	1	1	1	2	1	0	0
dps K04047	0	0	0	1	0	0	1	0	0	0	1
drp35 K02352	0	0	0	0	1	0	0	0	0	0	0
drrA K01990 K09695	0	0	0	0	0	0	2	0	0	0	0
drrA_1 K01990	0	0	0	0	0	0	1	0	0	0	0
drrB K01992	0	0	0	0	0	0	1	0	0	0	0
dsbA K03673	0	0	0	0	0	0	0	0	0	0	1
dsbB K03611	0	0	0	0	0	0	0	0	0	0	1
dsbC K03981	0	0	0	0	0	0	0	0	0	0	1
dsbD K04084	0	1	0	1	0	0	0	1	0	0	1
dsbG K03805	0	0	0	0	0	0	0	0	0	0	1
dsbI K03611	0	0	0	0	0	0	0	0	0	0	1
dsbL K03673	0	0	0	0	0	0	0	0	0	0	1
dsdA K01753	0	0	1	0	0	0	0	0	0	0	0
dsrB	0	0	0	0	0	0	0	0	0	0	1
dsvA	1	0	0	0	0	0	0	0	0	0	0
dtd K07560	1	1	1	1	1	1	1	1	1	1	1
dtpA K03305	0	0	0	0	0	0	0	0	0	0	1
dtpB K03305	0	0	0	0	0	0	0	0	0	0	1
dtpD	0	0	0	1	0	0	0	0	0	0	0
dtpD K03305	0	0	0	0	0	0	0	0	0	0	1
dtpT K03305	0	0	0	0	0	0	1	0	0	0	0
dus	0	1	0	2	0	0	1	1	1	0	0
dus K05540	1	0	1	0	1	1	1	0	0	0	0
dusA K05539	0	0	0	0	0	0	0	0	0	0	1
dusB K05540	0	0	0	0	0	0	0	0	0	0	1
dusC K05541	0	0	0	0	0	0	0	0	0	0	1
dut K01520	1	0	1	1	1	1	1	1	0	0	0
dxr K00099	1	0	1	1	1	1	0	1	1	1	1
dxs K01662	1	2	2	1	2	1	0	1	1	2	1
dxs1 K01662	0	0	2	0	1	0	0	0	0	0	0
dxs2 K01662	0	0	0	1	0	0	0	0	0	0	0
eaeH K13735	0	0	0	0	0	0	0	0	0	0	1
eam K01843	0	1	0	1	0	0	0	0	0	0	0
eamA	0	1	0	2	0	0	0	0	0	0	0
eamA K03298 K15268	0	0	0	0	0	0	0	0	0	0	1
eamB K11249	0	0	0	0	0	0	0	0	0	0	1
ebgA K01190 K12111	0	0	0	0	0	0	0	0	0	0	1
ebgC K12112	0	0	0	0	0	0	0	0	0	0	1
ebgR K02529 K12113	0	0	0	0	0	0	0	0	0	0	1
ebsA	0	0	0	0	0	0	1	0	0	0	0
ebsC K03976	0	0	0	0	0	0	1	0	0	0	0
ecfA1 K16786	0	0	0	0	0	0	1	0	0	0	0
ecfA2 K16786 K16787	2	0	0	0	0	2	0	0	0	0	0
ecfA2 K16787	0	0	0	0	0	0	1	0	0	0	0
ecfT K16785	1	0	1	0	1	1	1	0	0	0	0
ecnA K16347	0	0	0	0	0	0	0	0	0	0	1
ecnB K16348	0	0	0	0	0	0	0	0	0	0	1
eco K08276	0	0	0	0	0	0	0	0	0	0	1
ecsA K01990	0	0	0	0	0	0	1	0	0	0	0
ecsA_2 K01990	0	0	0	0	0	0	1	0	0	0	0
ecsB K01992	0	0	0	0	0	0	1	0	0	0	0
eda K01625	2	1	0	1	1	1	0	0	0	0	1
edd K01690	0	0	0	0	0	0	0	0	0	0	1
eefR	0	0	0	0	0	0	0	0	0	0	1
efeU K07243	0	0	0	0	0	0	0	0	0	0	1
effD	0	0	0	0	1	0	0	0	0	0	0
efp K02356	1	1	1	1	1	1	1	1	1	0	1
egsA K00096	0	0	0	0	0	1	0	0	0	0	0
egtA K01919	0	0	0	0	0	0	0	0	1	0	0
elaA K02348	0	0	0	0	0	0	0	0	0	0	1
elaB K05594	0	0	0	0	0	0	0	0	0	0	1
elbB	0	0	0	0	0	0	0	0	0	0	1
elfA	0	0	0	0	0	0	0	0	0	0	1
elfC K07347	0	0	0	0	0	0	0	0	0	0	2
elfG	0	0	0	0	0	0	0	0	0	0	1
emrA_1 K03543	0	0	0	1	0	0	0	0	0	0	0
emrB K03446	0	0	0	0	0	0	0	0	0	0	2
emrD K07552 K08154	0	0	0	0	0	0	0	0	0	0	1
